passengerCount,timeStamp
18,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-12-5
14,2016-09-11-12-5
15,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-12-5
16,2016-09-11-13-0
15,2016-09-11-13-0
16,2016-09-11-13-0
16,2016-09-11-13-0
14,2016-09-11-13-0
14,2016-09-11-13-0
13,2016-09-11-13-0
15,2016-09-11-13-0
14,2016-09-11-13-0
16,2016-09-11-13-0
15,2016-09-11-13-1
15,2016-09-11-13-1
15,2016-09-11-13-1
16,2016-09-11-13-1
16,2016-09-11-13-1
16,2016-09-11-13-1
17,2016-09-11-13-1
15,2016-09-11-13-1
14,2016-09-11-13-1
14,2016-09-11-13-1
14,2016-09-11-13-2
15,2016-09-11-13-2
15,2016-09-11-13-2
15,2016-09-11-13-2
15,2016-09-11-13-2
13,2016-09-11-13-2
12,2016-09-11-13-2
12,2016-09-11-13-2
13,2016-09-11-13-2
14,2016-09-11-13-2
13,2016-09-11-13-3
14,2016-09-11-13-3
16,2016-09-11-13-3
15,2016-09-11-13-3
16,2016-09-11-13-3
14,2016-09-11-13-3
12,2016-09-11-13-3
18,2016-09-11-13-3
20,2016-09-11-13-3
19,2016-09-11-13-3
18,2016-09-11-13-4
18,2016-09-11-13-4
16,2016-09-11-13-4
14,2016-09-11-13-4
15,2016-09-11-13-4
15,2016-09-11-13-4
15,2016-09-11-13-4
14,2016-09-11-13-4
13,2016-09-11-13-4
13,2016-09-11-13-4
13,2016-09-11-13-5
13,2016-09-11-13-5
10,2016-09-11-13-5
12,2016-09-11-13-5
14,2016-09-11-13-5
14,2016-09-11-13-5
14,2016-09-11-13-5
15,2016-09-11-13-5
19,2016-09-11-13-5
19,2016-09-11-13-5
20,2016-09-11-14-0
18,2016-09-11-14-0
16,2016-09-11-14-0
16,2016-09-11-14-0
16,2016-09-11-14-0
14,2016-09-11-14-0
15,2016-09-11-14-0
16,2016-09-11-14-0
17,2016-09-11-14-0
16,2016-09-11-14-0
15,2016-09-11-14-1
16,2016-09-11-14-1
14,2016-09-11-14-1
11,2016-09-11-14-1
13,2016-09-11-14-1
13,2016-09-11-14-1
12,2016-09-11-14-1
15,2016-09-11-14-1
13,2016-09-11-14-1
14,2016-09-11-14-1
16,2016-09-11-14-2
14,2016-09-11-14-2
13,2016-09-11-14-2
15,2016-09-11-14-2
14,2016-09-11-14-2
15,2016-09-11-14-2
14,2016-09-11-14-2
15,2016-09-11-14-2
15,2016-09-11-14-2
18,2016-09-11-14-2
18,2016-09-11-14-3
17,2016-09-11-14-3
16,2016-09-11-14-3
15,2016-09-11-14-3
17,2016-09-11-14-3
16,2016-09-11-14-3
16,2016-09-11-14-3
15,2016-09-11-14-3
15,2016-09-11-14-3
15,2016-09-11-14-3
12,2016-09-11-14-4
13,2016-09-11-14-4
15,2016-09-11-14-4
13,2016-09-11-14-4
17,2016-09-11-14-4
15,2016-09-11-14-4
14,2016-09-11-14-4
15,2016-09-11-14-4
10,2016-09-11-14-4
10,2016-09-11-14-4
10,2016-09-11-14-5
9,2016-09-11-14-5
10,2016-09-11-14-5
12,2016-09-11-14-5
9,2016-09-11-14-5
9,2016-09-11-14-5
8,2016-09-11-14-5
10,2016-09-11-14-5
11,2016-09-11-14-5
10,2016-09-11-14-5
9,2016-09-11-15-0
9,2016-09-11-15-0
10,2016-09-11-15-0
9,2016-09-11-15-0
11,2016-09-11-15-0
12,2016-09-11-15-0
11,2016-09-11-15-0
10,2016-09-11-15-0
9,2016-09-11-15-0
10,2016-09-11-15-0
10,2016-09-11-15-1
12,2016-09-11-15-1
11,2016-09-11-15-1
11,2016-09-11-15-1
11,2016-09-11-15-1
13,2016-09-11-15-1
12,2016-09-11-15-1
13,2016-09-11-15-1
10,2016-09-11-15-1
11,2016-09-11-15-1
10,2016-09-11-15-2
12,2016-09-11-15-2
12,2016-09-11-15-2
10,2016-09-11-15-2
10,2016-09-11-15-2
10,2016-09-11-15-2
10,2016-09-11-15-2
10,2016-09-11-15-2
9,2016-09-11-15-2
11,2016-09-11-15-2
13,2016-09-11-15-3
12,2016-09-11-15-3
11,2016-09-11-15-3
10,2016-09-11-15-3
9,2016-09-11-15-3
9,2016-09-11-15-3
9,2016-09-11-15-3
9,2016-09-11-15-3
10,2016-09-11-15-3
12,2016-09-11-15-3
12,2016-09-11-15-4
13,2016-09-11-15-4
12,2016-09-11-15-4
11,2016-09-11-15-4
11,2016-09-11-15-4
11,2016-09-11-15-4
12,2016-09-11-15-4
13,2016-09-11-15-4
13,2016-09-11-15-4
14,2016-09-11-15-4
13,2016-09-11-15-5
12,2016-09-11-15-5
11,2016-09-11-15-5
13,2016-09-11-15-5
12,2016-09-11-15-5
11,2016-09-11-15-5
13,2016-09-11-15-5
18,2016-09-11-15-5
19,2016-09-11-15-5
15,2016-09-11-15-5
12,2016-09-11-16-0
13,2016-09-11-16-0
12,2016-09-11-16-0
11,2016-09-11-16-0
8,2016-09-11-16-0
11,2016-09-11-16-0
13,2016-09-11-16-0
12,2016-09-11-16-0
12,2016-09-11-16-0
11,2016-09-11-16-0
10,2016-09-11-16-1
13,2016-09-11-16-1
10,2016-09-11-16-1
9,2016-09-11-16-1
12,2016-09-11-16-1
12,2016-09-11-16-1
13,2016-09-11-16-1
12,2016-09-11-16-1
12,2016-09-11-16-1
10,2016-09-11-16-1
11,2016-09-11-16-2
11,2016-09-11-16-2
11,2016-09-11-16-2
14,2016-09-11-16-2
12,2016-09-11-16-2
14,2016-09-11-16-2
11,2016-09-11-16-2
10,2016-09-11-16-2
11,2016-09-11-16-2
10,2016-09-11-16-2
10,2016-09-11-16-3
10,2016-09-11-16-3
10,2016-09-11-16-3
10,2016-09-11-16-3
10,2016-09-11-16-3
10,2016-09-11-16-3
10,2016-09-11-16-3
8,2016-09-11-16-3
11,2016-09-11-16-3
10,2016-09-11-16-3
11,2016-09-11-16-4
11,2016-09-11-16-4
12,2016-09-11-16-4
10,2016-09-11-16-4
9,2016-09-11-16-4
10,2016-09-11-16-4
11,2016-09-11-16-4
11,2016-09-11-16-4
13,2016-09-11-16-4
11,2016-09-11-16-4
12,2016-09-11-16-5
10,2016-09-11-16-5
10,2016-09-11-16-5
10,2016-09-11-16-5
11,2016-09-11-16-5
13,2016-09-11-16-5
11,2016-09-11-16-5
10,2016-09-11-16-5
10,2016-09-11-16-5
9,2016-09-11-16-5
11,2016-09-11-17-0
12,2016-09-11-17-0
11,2016-09-11-17-0
11,2016-09-11-17-0
11,2016-09-11-17-0
10,2016-09-11-17-0
13,2016-09-11-17-0
16,2016-09-11-17-0
17,2016-09-11-17-0
15,2016-09-11-17-0
14,2016-09-11-17-1
14,2016-09-11-17-1
14,2016-09-11-17-1
15,2016-09-11-17-1
17,2016-09-11-17-1
16,2016-09-11-17-1
13,2016-09-11-17-1
16,2016-09-11-17-1
17,2016-09-11-17-1
15,2016-09-11-17-1
13,2016-09-11-17-2
11,2016-09-11-17-2
11,2016-09-11-17-2
11,2016-09-11-17-2
9,2016-09-11-17-2
10,2016-09-11-17-2
11,2016-09-11-17-2
9,2016-09-11-17-2
7,2016-09-11-17-2
7,2016-09-11-17-2
8,2016-09-11-17-3
9,2016-09-11-17-3
11,2016-09-11-17-3
11,2016-09-11-17-3
11,2016-09-11-17-3
9,2016-09-11-17-3
9,2016-09-11-17-3
10,2016-09-11-17-3
10,2016-09-11-17-3
9,2016-09-11-17-3
8,2016-09-11-17-4
9,2016-09-11-17-4
9,2016-09-11-17-4
9,2016-09-11-17-4
9,2016-09-11-17-4
10,2016-09-11-17-4
10,2016-09-11-17-4
9,2016-09-11-17-4
9,2016-09-11-17-4
9,2016-09-11-17-4
10,2016-09-11-17-5
11,2016-09-11-17-5
12,2016-09-11-17-5
12,2016-09-11-17-5
14,2016-09-11-17-5
12,2016-09-11-17-5
14,2016-09-11-17-5
13,2016-09-11-17-5
10,2016-09-11-17-5
9,2016-09-11-17-5
11,2016-09-11-18-0
9,2016-09-11-18-0
9,2016-09-11-18-0
10,2016-09-11-18-0
10,2016-09-11-18-0
10,2016-09-11-18-0
9,2016-09-11-18-0
9,2016-09-11-18-0
8,2016-09-11-18-0
8,2016-09-11-18-0
7,2016-09-11-18-1
7,2016-09-11-18-1
7,2016-09-11-18-1
7,2016-09-11-18-1
8,2016-09-11-18-1
7,2016-09-11-18-1
6,2016-09-11-18-1
5,2016-09-11-18-1
5,2016-09-11-18-1
5,2016-09-11-18-1
6,2016-09-11-18-2
7,2016-09-11-18-2
5,2016-09-11-18-2
8,2016-09-11-18-2
5,2016-09-11-18-2
7,2016-09-11-18-2
8,2016-09-11-18-2
8,2016-09-11-18-2
7,2016-09-11-18-2
9,2016-09-11-18-2
9,2016-09-11-18-3
10,2016-09-11-18-3
9,2016-09-11-18-3
9,2016-09-11-18-3
8,2016-09-11-18-3
8,2016-09-11-18-3
8,2016-09-11-18-3
8,2016-09-11-18-3
8,2016-09-11-18-3
8,2016-09-11-18-3
7,2016-09-11-18-4
7,2016-09-11-18-4
7,2016-09-11-18-4
8,2016-09-11-18-4
7,2016-09-11-18-4
9,2016-09-11-18-4
8,2016-09-11-18-4
8,2016-09-11-18-4
6,2016-09-11-18-4
5,2016-09-11-18-4
6,2016-09-11-18-5
5,2016-09-11-18-5
5,2016-09-11-18-5
6,2016-09-11-18-5
6,2016-09-11-18-5
7,2016-09-11-18-5
10,2016-09-11-18-5
11,2016-09-11-18-5
12,2016-09-11-18-5
10,2016-09-11-18-5
10,2016-09-11-19-0
7,2016-09-11-19-0
7,2016-09-11-19-0
9,2016-09-11-19-0
10,2016-09-11-19-0
12,2016-09-11-19-0
11,2016-09-11-19-0
11,2016-09-11-19-0
11,2016-09-11-19-0
11,2016-09-11-19-0
11,2016-09-11-19-1
9,2016-09-11-19-1
10,2016-09-11-19-1
11,2016-09-11-19-1
9,2016-09-11-19-1
9,2016-09-11-19-1
8,2016-09-11-19-1
9,2016-09-11-19-1
7,2016-09-11-19-1
7,2016-09-11-19-1
8,2016-09-11-19-2
7,2016-09-11-19-2
8,2016-09-11-19-2
9,2016-09-11-19-2
9,2016-09-11-19-2
9,2016-09-11-19-2
11,2016-09-11-19-2
11,2016-09-11-19-2
10,2016-09-11-19-2
11,2016-09-11-19-2
11,2016-09-11-19-3
9,2016-09-11-19-3
11,2016-09-11-19-3
13,2016-09-11-19-3
12,2016-09-11-19-3
12,2016-09-11-19-3
12,2016-09-11-19-3
11,2016-09-11-19-3
11,2016-09-11-19-3
12,2016-09-11-19-3
11,2016-09-11-19-4
12,2016-09-11-19-4
9,2016-09-11-19-4
9,2016-09-11-19-4
9,2016-09-11-19-4
11,2016-09-11-19-4
11,2016-09-11-19-4
11,2016-09-11-19-4
10,2016-09-11-19-4
8,2016-09-11-19-4
10,2016-09-11-19-5
10,2016-09-11-19-5
12,2016-09-11-19-5
11,2016-09-11-19-5
11,2016-09-11-19-5
13,2016-09-11-19-5
11,2016-09-11-19-5
11,2016-09-11-19-5
9,2016-09-11-19-5
11,2016-09-11-19-5
12,2016-09-11-20-0
11,2016-09-11-20-0
10,2016-09-11-20-0
10,2016-09-11-20-0
10,2016-09-11-20-0
9,2016-09-11-20-0
9,2016-09-11-20-0
8,2016-09-11-20-0
8,2016-09-11-20-0
9,2016-09-11-20-0
9,2016-09-11-20-1
11,2016-09-11-20-1
10,2016-09-11-20-1
15,2016-09-11-20-1
13,2016-09-11-20-1
13,2016-09-11-20-1
12,2016-09-11-20-1
12,2016-09-11-20-1
11,2016-09-11-20-1
12,2016-09-11-20-1
12,2016-09-11-20-2
11,2016-09-11-20-2
13,2016-09-11-20-2
12,2016-09-11-20-2
12,2016-09-11-20-2
12,2016-09-11-20-2
13,2016-09-11-20-2
13,2016-09-11-20-2
11,2016-09-11-20-2
11,2016-09-11-20-2
12,2016-09-11-20-3
11,2016-09-11-20-3
10,2016-09-11-20-3
11,2016-09-11-20-3
12,2016-09-11-20-3
11,2016-09-11-20-3
12,2016-09-11-20-3
12,2016-09-11-20-3
12,2016-09-11-20-3
12,2016-09-11-20-3
12,2016-09-11-20-4
13,2016-09-11-20-4
13,2016-09-11-20-4
14,2016-09-11-20-4
15,2016-09-11-20-4
16,2016-09-11-20-4
14,2016-09-11-20-4
13,2016-09-11-20-4
12,2016-09-11-20-4
13,2016-09-11-20-4
9,2016-09-11-20-5
8,2016-09-11-20-5
8,2016-09-11-20-5
7,2016-09-11-20-5
9,2016-09-11-20-5
9,2016-09-11-20-5
9,2016-09-11-20-5
9,2016-09-11-20-5
11,2016-09-11-20-5
9,2016-09-11-20-5
9,2016-09-11-21-0
10,2016-09-11-21-0
10,2016-09-11-21-0
11,2016-09-11-21-0
10,2016-09-11-21-0
8,2016-09-11-21-0
10,2016-09-11-21-0
10,2016-09-11-21-0
11,2016-09-11-21-0
10,2016-09-11-21-0
9,2016-09-11-21-1
9,2016-09-11-21-1
9,2016-09-11-21-1
10,2016-09-11-21-1
10,2016-09-11-21-1
10,2016-09-11-21-1
12,2016-09-11-21-1
12,2016-09-11-21-1
11,2016-09-11-21-1
10,2016-09-11-21-1
10,2016-09-11-21-2
10,2016-09-11-21-2
9,2016-09-11-21-2
9,2016-09-11-21-2
9,2016-09-11-21-2
9,2016-09-11-21-2
10,2016-09-11-21-2
11,2016-09-11-21-2
11,2016-09-11-21-2
12,2016-09-11-21-2
12,2016-09-11-21-3
10,2016-09-11-21-3
10,2016-09-11-21-3
10,2016-09-11-21-3
12,2016-09-11-21-3
11,2016-09-11-21-3
11,2016-09-11-21-3
12,2016-09-11-21-3
12,2016-09-11-21-3
11,2016-09-11-21-3
12,2016-09-11-21-4
13,2016-09-11-21-4
11,2016-09-11-21-4
10,2016-09-11-21-4
10,2016-09-11-21-4
14,2016-09-11-21-4
13,2016-09-11-21-4
11,2016-09-11-21-4
11,2016-09-11-21-4
12,2016-09-11-21-4
11,2016-09-11-21-5
9,2016-09-11-21-5
10,2016-09-11-21-5
12,2016-09-11-21-5
13,2016-09-11-21-5
12,2016-09-11-21-5
13,2016-09-11-21-5
11,2016-09-11-21-5
12,2016-09-11-21-5
12,2016-09-11-21-5
12,2016-09-11-22-0
13,2016-09-11-22-0
13,2016-09-11-22-0
12,2016-09-11-22-0
12,2016-09-11-22-0
11,2016-09-11-22-0
12,2016-09-11-22-0
11,2016-09-11-22-0
11,2016-09-11-22-0
11,2016-09-11-22-0
12,2016-09-11-22-1
16,2016-09-11-22-1
15,2016-09-11-22-1
15,2016-09-11-22-1
14,2016-09-11-22-1
13,2016-09-11-22-1
11,2016-09-11-22-1
11,2016-09-11-22-1
8,2016-09-11-22-1
11,2016-09-11-22-1
11,2016-09-11-22-2
12,2016-09-11-22-2
9,2016-09-11-22-2
8,2016-09-11-22-2
7,2016-09-11-22-2
6,2016-09-11-22-2
6,2016-09-11-22-2
8,2016-09-11-22-2
10,2016-09-11-22-2
11,2016-09-11-22-2
10,2016-09-11-22-3
12,2016-09-11-22-3
9,2016-09-11-22-3
11,2016-09-11-22-3
11,2016-09-11-22-3
10,2016-09-11-22-3
9,2016-09-11-22-3
8,2016-09-11-22-3
10,2016-09-11-22-3
8,2016-09-11-22-3
8,2016-09-11-22-4
7,2016-09-11-22-4
7,2016-09-11-22-4
7,2016-09-11-22-4
7,2016-09-11-22-4
8,2016-09-11-22-4
8,2016-09-11-22-4
8,2016-09-11-22-4
7,2016-09-11-22-4
6,2016-09-11-22-4
6,2016-09-11-22-5
5,2016-09-11-22-5
6,2016-09-11-22-5
8,2016-09-11-22-5
12,2016-09-11-22-5
10,2016-09-11-22-5
10,2016-09-11-22-5
10,2016-09-11-22-5
13,2016-09-11-22-5
10,2016-09-11-22-5
12,2016-09-11-23-0
14,2016-09-11-23-0
10,2016-09-11-23-0
9,2016-09-11-23-0
8,2016-09-11-23-0
8,2016-09-11-23-0
8,2016-09-11-23-0
9,2016-09-11-23-0
10,2016-09-11-23-0
8,2016-09-11-23-0
8,2016-09-11-23-1
8,2016-09-11-23-1
9,2016-09-11-23-1
10,2016-09-11-23-1
10,2016-09-11-23-1
10,2016-09-11-23-1
13,2016-09-11-23-1
12,2016-09-11-23-1
10,2016-09-11-23-1
10,2016-09-11-23-1
11,2016-09-11-23-2
9,2016-09-11-23-2
9,2016-09-11-23-2
10,2016-09-11-23-2
10,2016-09-11-23-2
11,2016-09-11-23-2
10,2016-09-11-23-2
10,2016-09-11-23-2
11,2016-09-11-23-2
11,2016-09-11-23-2
9,2016-09-11-23-3
9,2016-09-11-23-3
9,2016-09-11-23-3
9,2016-09-11-23-3
11,2016-09-11-23-3
12,2016-09-11-23-3
12,2016-09-11-23-3
12,2016-09-11-23-3
12,2016-09-11-23-3
13,2016-09-11-23-3
14,2016-09-11-23-4
14,2016-09-11-23-4
13,2016-09-11-23-4
12,2016-09-11-23-4
12,2016-09-11-23-4
12,2016-09-11-23-4
12,2016-09-11-23-4
12,2016-09-11-23-4
11,2016-09-11-23-4
11,2016-09-11-23-4
10,2016-09-11-23-5
11,2016-09-11-23-5
9,2016-09-11-23-5
9,2016-09-11-23-5
11,2016-09-11-23-5
11,2016-09-11-23-5
12,2016-09-11-23-5
11,2016-09-11-23-5
10,2016-09-11-23-5
11,2016-09-11-23-5
10,2016-09-12-00-0
12,2016-09-12-00-0
11,2016-09-12-00-0
9,2016-09-12-00-0
9,2016-09-12-00-0
9,2016-09-12-00-0
10,2016-09-12-00-0
9,2016-09-12-00-0
8,2016-09-12-00-0
8,2016-09-12-00-0
8,2016-09-12-00-1
8,2016-09-12-00-1
8,2016-09-12-00-1
8,2016-09-12-00-1
10,2016-09-12-00-1
10,2016-09-12-00-1
10,2016-09-12-00-1
9,2016-09-12-00-1
9,2016-09-12-00-1
9,2016-09-12-00-1
9,2016-09-12-00-2
9,2016-09-12-00-2
13,2016-09-12-00-2
14,2016-09-12-00-2
11,2016-09-12-00-2
12,2016-09-12-00-2
13,2016-09-12-00-2
14,2016-09-12-00-2
14,2016-09-12-00-2
14,2016-09-12-00-2
18,2016-09-12-00-3
13,2016-09-12-00-3
12,2016-09-12-00-3
12,2016-09-12-00-3
11,2016-09-12-00-3
9,2016-09-12-00-3
9,2016-09-12-00-3
8,2016-09-12-00-3
8,2016-09-12-00-3
9,2016-09-12-00-3
9,2016-09-12-00-4
9,2016-09-12-00-4
8,2016-09-12-00-4
8,2016-09-12-00-4
8,2016-09-12-00-4
9,2016-09-12-00-4
8,2016-09-12-00-4
8,2016-09-12-00-4
9,2016-09-12-00-4
9,2016-09-12-00-4
9,2016-09-12-00-5
9,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
8,2016-09-12-00-5
9,2016-09-12-00-5
10,2016-09-12-01-0
10,2016-09-12-01-0
11,2016-09-12-01-0
11,2016-09-12-01-0
10,2016-09-12-01-0
11,2016-09-12-01-0
10,2016-09-12-01-0
10,2016-09-12-01-0
9,2016-09-12-01-0
9,2016-09-12-01-0
9,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
10,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
9,2016-09-12-01-1
7,2016-09-12-01-2
7,2016-09-12-01-2
7,2016-09-12-01-2
7,2016-09-12-01-2
6,2016-09-12-01-2
6,2016-09-12-01-2
7,2016-09-12-01-2
7,2016-09-12-01-2
7,2016-09-12-01-2
7,2016-09-12-01-2
5,2016-09-12-01-3
4,2016-09-12-01-3
4,2016-09-12-01-3
4,2016-09-12-01-3
5,2016-09-12-01-3
6,2016-09-12-01-3
6,2016-09-12-01-3
7,2016-09-12-01-3
7,2016-09-12-01-3
6,2016-09-12-01-3
8,2016-09-12-01-4
7,2016-09-12-01-4
6,2016-09-12-01-4
5,2016-09-12-01-4
5,2016-09-12-01-4
5,2016-09-12-01-4
7,2016-09-12-01-4
6,2016-09-12-01-4
6,2016-09-12-01-4
8,2016-09-12-01-4
7,2016-09-12-01-5
7,2016-09-12-01-5
7,2016-09-12-01-5
8,2016-09-12-01-5
8,2016-09-12-01-5
10,2016-09-12-01-5
11,2016-09-12-01-5
12,2016-09-12-01-5
13,2016-09-12-01-5
15,2016-09-12-01-5
13,2016-09-12-02-0
10,2016-09-12-02-0
10,2016-09-12-02-0
7,2016-09-12-02-0
6,2016-09-12-02-0
6,2016-09-12-02-0
6,2016-09-12-02-0
7,2016-09-12-02-0
8,2016-09-12-02-0
9,2016-09-12-02-0
9,2016-09-12-02-1
10,2016-09-12-02-1
9,2016-09-12-02-1
8,2016-09-12-02-1
8,2016-09-12-02-1
8,2016-09-12-02-1
8,2016-09-12-02-1
8,2016-09-12-02-1
9,2016-09-12-02-1
7,2016-09-12-02-1
7,2016-09-12-02-2
6,2016-09-12-02-2
6,2016-09-12-02-2
6,2016-09-12-02-2
6,2016-09-12-02-2
7,2016-09-12-02-2
6,2016-09-12-02-2
5,2016-09-12-02-2
5,2016-09-12-02-2
5,2016-09-12-02-2
5,2016-09-12-02-3
5,2016-09-12-02-3
8,2016-09-12-02-3
8,2016-09-12-02-3
7,2016-09-12-02-3
6,2016-09-12-02-3
6,2016-09-12-02-3
7,2016-09-12-02-3
6,2016-09-12-02-3
8,2016-09-12-02-3
8,2016-09-12-02-4
8,2016-09-12-02-4
8,2016-09-12-02-4
8,2016-09-12-02-4
8,2016-09-12-02-4
8,2016-09-12-02-4
9,2016-09-12-02-4
6,2016-09-12-02-4
7,2016-09-12-02-4
6,2016-09-12-02-4
6,2016-09-12-02-5
6,2016-09-12-02-5
6,2016-09-12-02-5
5,2016-09-12-02-5
5,2016-09-12-02-5
5,2016-09-12-02-5
5,2016-09-12-02-5
5,2016-09-12-02-5
6,2016-09-12-02-5
6,2016-09-12-02-5
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
6,2016-09-12-03-0
4,2016-09-12-03-0
4,2016-09-12-03-0
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-1
6,2016-09-12-03-1
5,2016-09-12-03-1
5,2016-09-12-03-2
6,2016-09-12-03-2
6,2016-09-12-03-2
6,2016-09-12-03-2
6,2016-09-12-03-2
5,2016-09-12-03-2
4,2016-09-12-03-2
4,2016-09-12-03-2
5,2016-09-12-03-2
4,2016-09-12-03-2
5,2016-09-12-03-3
5,2016-09-12-03-3
4,2016-09-12-03-3
4,2016-09-12-03-3
4,2016-09-12-03-3
5,2016-09-12-03-3
4,2016-09-12-03-3
4,2016-09-12-03-3
5,2016-09-12-03-3
5,2016-09-12-03-3
3,2016-09-12-03-4
3,2016-09-12-03-4
3,2016-09-12-03-4
3,2016-09-12-03-4
3,2016-09-12-03-4
3,2016-09-12-03-4
4,2016-09-12-03-4
4,2016-09-12-03-4
4,2016-09-12-03-4
4,2016-09-12-03-4
5,2016-09-12-03-5
5,2016-09-12-03-5
6,2016-09-12-03-5
8,2016-09-12-03-5
11,2016-09-12-03-5
8,2016-09-12-03-5
9,2016-09-12-03-5
10,2016-09-12-03-5
10,2016-09-12-03-5
9,2016-09-12-03-5
8,2016-09-12-04-0
6,2016-09-12-04-0
6,2016-09-12-04-0
6,2016-09-12-04-0
5,2016-09-12-04-0
5,2016-09-12-04-0
4,2016-09-12-04-0
4,2016-09-12-04-0
4,2016-09-12-04-0
4,2016-09-12-04-0
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
4,2016-09-12-04-1
5,2016-09-12-04-1
3,2016-09-12-04-1
4,2016-09-12-04-2
4,2016-09-12-04-2
4,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-2
3,2016-09-12-04-3
3,2016-09-12-04-3
5,2016-09-12-04-3
4,2016-09-12-04-3
4,2016-09-12-04-3
4,2016-09-12-04-3
5,2016-09-12-04-3
5,2016-09-12-04-3
4,2016-09-12-04-3
4,2016-09-12-04-3
4,2016-09-12-04-4
4,2016-09-12-04-4
4,2016-09-12-04-4
4,2016-09-12-04-4
3,2016-09-12-04-4
3,2016-09-12-04-4
3,2016-09-12-04-4
4,2016-09-12-04-4
5,2016-09-12-04-4
5,2016-09-12-04-4
4,2016-09-12-04-5
4,2016-09-12-04-5
4,2016-09-12-04-5
6,2016-09-12-04-5
6,2016-09-12-04-5
6,2016-09-12-04-5
6,2016-09-12-04-5
7,2016-09-12-04-5
7,2016-09-12-04-5
6,2016-09-12-04-5
6,2016-09-12-05-0
4,2016-09-12-05-0
4,2016-09-12-05-0
4,2016-09-12-05-0
5,2016-09-12-05-0
5,2016-09-12-05-0
6,2016-09-12-05-0
6,2016-09-12-05-0
7,2016-09-12-05-0
7,2016-09-12-05-0
9,2016-09-12-05-1
7,2016-09-12-05-1
5,2016-09-12-05-1
6,2016-09-12-05-1
7,2016-09-12-05-1
7,2016-09-12-05-1
7,2016-09-12-05-1
7,2016-09-12-05-1
7,2016-09-12-05-1
4,2016-09-12-05-1
4,2016-09-12-05-2
4,2016-09-12-05-2
4,2016-09-12-05-2
3,2016-09-12-05-2
3,2016-09-12-05-2
3,2016-09-12-05-2
3,2016-09-12-05-2
3,2016-09-12-05-2
4,2016-09-12-05-2
4,2016-09-12-05-2
4,2016-09-12-05-3
6,2016-09-12-05-3
4,2016-09-12-05-3
4,2016-09-12-05-3
4,2016-09-12-05-3
3,2016-09-12-05-3
3,2016-09-12-05-3
3,2016-09-12-05-3
3,2016-09-12-05-3
3,2016-09-12-05-3
4,2016-09-12-05-4
3,2016-09-12-05-4
3,2016-09-12-05-4
3,2016-09-12-05-4
3,2016-09-12-05-4
4,2016-09-12-05-4
4,2016-09-12-05-4
4,2016-09-12-05-4
4,2016-09-12-05-4
4,2016-09-12-05-4
4,2016-09-12-05-5
4,2016-09-12-05-5
4,2016-09-12-05-5
4,2016-09-12-05-5
4,2016-09-12-05-5
4,2016-09-12-05-5
7,2016-09-12-05-5
7,2016-09-12-05-5
7,2016-09-12-05-5
7,2016-09-12-05-5
8,2016-09-12-06-0
6,2016-09-12-06-0
6,2016-09-12-06-0
5,2016-09-12-06-0
5,2016-09-12-06-0
4,2016-09-12-06-0
4,2016-09-12-06-0
4,2016-09-12-06-0
5,2016-09-12-06-0
5,2016-09-12-06-0
5,2016-09-12-06-1
5,2016-09-12-06-1
7,2016-09-12-06-1
6,2016-09-12-06-1
5,2016-09-12-06-1
6,2016-09-12-06-1
5,2016-09-12-06-1
5,2016-09-12-06-1
6,2016-09-12-06-1
6,2016-09-12-06-1
6,2016-09-12-06-2
5,2016-09-12-06-2
5,2016-09-12-06-2
5,2016-09-12-06-2
5,2016-09-12-06-2
4,2016-09-12-06-2
5,2016-09-12-06-2
6,2016-09-12-06-2
8,2016-09-12-06-2
8,2016-09-12-06-2
7,2016-09-12-06-3
6,2016-09-12-06-3
5,2016-09-12-06-3
5,2016-09-12-06-3
5,2016-09-12-06-3
5,2016-09-12-06-3
5,2016-09-12-06-3
6,2016-09-12-06-3
6,2016-09-12-06-3
8,2016-09-12-06-3
7,2016-09-12-06-4
6,2016-09-12-06-4
5,2016-09-12-06-4
5,2016-09-12-06-4
5,2016-09-12-06-4
5,2016-09-12-06-4
