passengerCount,timeStamp
1,2016-09-11-12-5
0,2016-09-11-12-5
0,2016-09-11-12-5
0,2016-09-11-12-5
0,2016-09-11-12-5
3,2016-09-11-12-5
2,2016-09-11-12-5
0,2016-09-11-12-5
0,2016-09-11-12-5
1,2016-09-11-12-5
0,2016-09-11-13-0
1,2016-09-11-13-0
0,2016-09-11-13-0
1,2016-09-11-13-0
0,2016-09-11-13-0
1,2016-09-11-13-0
0,2016-09-11-13-0
0,2016-09-11-13-0
0,2016-09-11-13-0
0,2016-09-11-13-0
0,2016-09-11-13-1
0,2016-09-11-13-1
1,2016-09-11-13-1
1,2016-09-11-13-1
1,2016-09-11-13-1
1,2016-09-11-13-1
2,2016-09-11-13-1
1,2016-09-11-13-1
0,2016-09-11-13-1
0,2016-09-11-13-1
0,2016-09-11-13-2
0,2016-09-11-13-2
0,2016-09-11-13-2
0,2016-09-11-13-2
2,2016-09-11-13-2
1,2016-09-11-13-2
1,2016-09-11-13-2
1,2016-09-11-13-2
0,2016-09-11-13-2
2,2016-09-11-13-2
3,2016-09-11-13-3
2,2016-09-11-13-3
1,2016-09-11-13-3
1,2016-09-11-13-3
1,2016-09-11-13-3
1,2016-09-11-13-3
0,2016-09-11-13-3
0,2016-09-11-13-3
2,2016-09-11-13-3
0,2016-09-11-13-3
0,2016-09-11-13-4
0,2016-09-11-13-4
2,2016-09-11-13-4
1,2016-09-11-13-4
1,2016-09-11-13-4
2,2016-09-11-13-4
1,2016-09-11-13-4
2,2016-09-11-13-4
0,2016-09-11-13-4
0,2016-09-11-13-4
1,2016-09-11-13-5
1,2016-09-11-13-5
1,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-13-5
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-0
1,2016-09-11-14-0
0,2016-09-11-14-0
0,2016-09-11-14-1
0,2016-09-11-14-1
0,2016-09-11-14-1
1,2016-09-11-14-1
1,2016-09-11-14-1
0,2016-09-11-14-1
1,2016-09-11-14-1
1,2016-09-11-14-1
0,2016-09-11-14-1
0,2016-09-11-14-1
0,2016-09-11-14-2
0,2016-09-11-14-2
1,2016-09-11-14-2
1,2016-09-11-14-2
0,2016-09-11-14-2
0,2016-09-11-14-2
1,2016-09-11-14-2
0,2016-09-11-14-2
1,2016-09-11-14-2
0,2016-09-11-14-2
0,2016-09-11-14-3
0,2016-09-11-14-3
0,2016-09-11-14-3
1,2016-09-11-14-3
1,2016-09-11-14-3
1,2016-09-11-14-3
1,2016-09-11-14-3
0,2016-09-11-14-3
0,2016-09-11-14-3
0,2016-09-11-14-3
0,2016-09-11-14-4
0,2016-09-11-14-4
1,2016-09-11-14-4
0,2016-09-11-14-4
0,2016-09-11-14-4
1,2016-09-11-14-4
1,2016-09-11-14-4
1,2016-09-11-14-4
0,2016-09-11-14-4
0,2016-09-11-14-4
0,2016-09-11-14-5
0,2016-09-11-14-5
0,2016-09-11-14-5
0,2016-09-11-14-5
1,2016-09-11-14-5
1,2016-09-11-14-5
0,2016-09-11-14-5
1,2016-09-11-14-5
1,2016-09-11-14-5
0,2016-09-11-14-5
0,2016-09-11-15-0
1,2016-09-11-15-0
2,2016-09-11-15-0
2,2016-09-11-15-0
1,2016-09-11-15-0
2,2016-09-11-15-0
2,2016-09-11-15-0
0,2016-09-11-15-0
1,2016-09-11-15-0
1,2016-09-11-15-0
0,2016-09-11-15-1
1,2016-09-11-15-1
1,2016-09-11-15-1
1,2016-09-11-15-1
1,2016-09-11-15-1
2,2016-09-11-15-1
1,2016-09-11-15-1
0,2016-09-11-15-1
1,2016-09-11-15-1
0,2016-09-11-15-1
1,2016-09-11-15-2
1,2016-09-11-15-2
1,2016-09-11-15-2
2,2016-09-11-15-2
2,2016-09-11-15-2
1,2016-09-11-15-2
1,2016-09-11-15-2
0,2016-09-11-15-2
0,2016-09-11-15-2
4,2016-09-11-15-2
2,2016-09-11-15-3
1,2016-09-11-15-3
1,2016-09-11-15-3
1,2016-09-11-15-3
1,2016-09-11-15-3
0,2016-09-11-15-3
0,2016-09-11-15-3
1,2016-09-11-15-3
2,2016-09-11-15-3
1,2016-09-11-15-3
1,2016-09-11-15-4
2,2016-09-11-15-4
2,2016-09-11-15-4
1,2016-09-11-15-4
1,2016-09-11-15-4
0,2016-09-11-15-4
0,2016-09-11-15-4
0,2016-09-11-15-4
0,2016-09-11-15-4
2,2016-09-11-15-4
3,2016-09-11-15-5
0,2016-09-11-15-5
0,2016-09-11-15-5
1,2016-09-11-15-5
1,2016-09-11-15-5
2,2016-09-11-15-5
0,2016-09-11-15-5
1,2016-09-11-15-5
1,2016-09-11-15-5
1,2016-09-11-15-5
1,2016-09-11-16-0
2,2016-09-11-16-0
2,2016-09-11-16-0
2,2016-09-11-16-0
2,2016-09-11-16-0
2,2016-09-11-16-0
1,2016-09-11-16-0
0,2016-09-11-16-0
0,2016-09-11-16-0
0,2016-09-11-16-0
1,2016-09-11-16-1
0,2016-09-11-16-1
1,2016-09-11-16-1
2,2016-09-11-16-1
1,2016-09-11-16-1
1,2016-09-11-16-1
1,2016-09-11-16-1
2,2016-09-11-16-1
2,2016-09-11-16-1
1,2016-09-11-16-1
1,2016-09-11-16-2
1,2016-09-11-16-2
2,2016-09-11-16-2
2,2016-09-11-16-2
4,2016-09-11-16-2
3,2016-09-11-16-2
3,2016-09-11-16-2
4,2016-09-11-16-2
5,2016-09-11-16-2
3,2016-09-11-16-2
2,2016-09-11-16-3
2,2016-09-11-16-3
1,2016-09-11-16-3
1,2016-09-11-16-3
1,2016-09-11-16-3
0,2016-09-11-16-3
0,2016-09-11-16-3
1,2016-09-11-16-3
0,2016-09-11-16-3
1,2016-09-11-16-3
0,2016-09-11-16-4
0,2016-09-11-16-4
0,2016-09-11-16-4
0,2016-09-11-16-4
1,2016-09-11-16-4
1,2016-09-11-16-4
1,2016-09-11-16-4
1,2016-09-11-16-4
1,2016-09-11-16-4
1,2016-09-11-16-4
2,2016-09-11-16-5
1,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-16-5
1,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-16-5
0,2016-09-11-17-0
1,2016-09-11-17-0
3,2016-09-11-17-0
1,2016-09-11-17-0
1,2016-09-11-17-0
1,2016-09-11-17-0
2,2016-09-11-17-0
1,2016-09-11-17-0
3,2016-09-11-17-0
3,2016-09-11-17-0
2,2016-09-11-17-1
2,2016-09-11-17-1
1,2016-09-11-17-1
0,2016-09-11-17-1
1,2016-09-11-17-1
2,2016-09-11-17-1
0,2016-09-11-17-1
0,2016-09-11-17-1
0,2016-09-11-17-1
0,2016-09-11-17-1
1,2016-09-11-17-2
1,2016-09-11-17-2
2,2016-09-11-17-2
1,2016-09-11-17-2
1,2016-09-11-17-2
0,2016-09-11-17-2
0,2016-09-11-17-2
0,2016-09-11-17-2
2,2016-09-11-17-2
3,2016-09-11-17-2
2,2016-09-11-17-3
0,2016-09-11-17-3
0,2016-09-11-17-3
0,2016-09-11-17-3
1,2016-09-11-17-3
2,2016-09-11-17-3
1,2016-09-11-17-3
1,2016-09-11-17-3
0,2016-09-11-17-3
0,2016-09-11-17-3
0,2016-09-11-17-4
0,2016-09-11-17-4
2,2016-09-11-17-4
1,2016-09-11-17-4
1,2016-09-11-17-4
1,2016-09-11-17-4
1,2016-09-11-17-4
1,2016-09-11-17-4
1,2016-09-11-17-4
0,2016-09-11-17-4
1,2016-09-11-17-5
2,2016-09-11-17-5
0,2016-09-11-17-5
0,2016-09-11-17-5
0,2016-09-11-17-5
1,2016-09-11-17-5
0,2016-09-11-17-5
0,2016-09-11-17-5
0,2016-09-11-17-5
1,2016-09-11-17-5
0,2016-09-11-18-0
1,2016-09-11-18-0
3,2016-09-11-18-0
2,2016-09-11-18-0
2,2016-09-11-18-0
2,2016-09-11-18-0
1,2016-09-11-18-0
0,2016-09-11-18-0
1,2016-09-11-18-0
0,2016-09-11-18-0
0,2016-09-11-18-1
1,2016-09-11-18-1
3,2016-09-11-18-1
1,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-1
0,2016-09-11-18-2
0,2016-09-11-18-2
0,2016-09-11-18-2
1,2016-09-11-18-2
0,2016-09-11-18-2
0,2016-09-11-18-2
1,2016-09-11-18-2
1,2016-09-11-18-2
1,2016-09-11-18-2
0,2016-09-11-18-2
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
0,2016-09-11-18-3
2,2016-09-11-18-3
1,2016-09-11-18-3
2,2016-09-11-18-4
0,2016-09-11-18-4
2,2016-09-11-18-4
2,2016-09-11-18-4
2,2016-09-11-18-4
1,2016-09-11-18-4
1,2016-09-11-18-4
1,2016-09-11-18-4
1,2016-09-11-18-4
0,2016-09-11-18-4
0,2016-09-11-18-5
1,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-18-5
1,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-18-5
0,2016-09-11-19-0
2,2016-09-11-19-0
2,2016-09-11-19-0
1,2016-09-11-19-0
1,2016-09-11-19-0
1,2016-09-11-19-0
3,2016-09-11-19-0
1,2016-09-11-19-0
1,2016-09-11-19-0
1,2016-09-11-19-0
1,2016-09-11-19-1
0,2016-09-11-19-1
3,2016-09-11-19-1
1,2016-09-11-19-1
1,2016-09-11-19-1
2,2016-09-11-19-1
2,2016-09-11-19-1
1,2016-09-11-19-1
1,2016-09-11-19-1
1,2016-09-11-19-1
1,2016-09-11-19-2
1,2016-09-11-19-2
2,2016-09-11-19-2
3,2016-09-11-19-2
2,2016-09-11-19-2
2,2016-09-11-19-2
1,2016-09-11-19-2
2,2016-09-11-19-2
1,2016-09-11-19-2
1,2016-09-11-19-2
1,2016-09-11-19-3
0,2016-09-11-19-3
0,2016-09-11-19-3
1,2016-09-11-19-3
1,2016-09-11-19-3
1,2016-09-11-19-3
2,2016-09-11-19-3
2,2016-09-11-19-3
1,2016-09-11-19-3
0,2016-09-11-19-3
2,2016-09-11-19-4
1,2016-09-11-19-4
0,2016-09-11-19-4
1,2016-09-11-19-4
1,2016-09-11-19-4
0,2016-09-11-19-4
0,2016-09-11-19-4
1,2016-09-11-19-4
0,2016-09-11-19-4
0,2016-09-11-19-4
0,2016-09-11-19-5
0,2016-09-11-19-5
0,2016-09-11-19-5
0,2016-09-11-19-5
0,2016-09-11-19-5
1,2016-09-11-19-5
0,2016-09-11-19-5
0,2016-09-11-19-5
1,2016-09-11-19-5
1,2016-09-11-19-5
0,2016-09-11-20-0
1,2016-09-11-20-0
2,2016-09-11-20-0
0,2016-09-11-20-0
1,2016-09-11-20-0
2,2016-09-11-20-0
1,2016-09-11-20-0
3,2016-09-11-20-0
2,2016-09-11-20-0
1,2016-09-11-20-0
2,2016-09-11-20-1
1,2016-09-11-20-1
1,2016-09-11-20-1
1,2016-09-11-20-1
1,2016-09-11-20-1
1,2016-09-11-20-1
1,2016-09-11-20-1
2,2016-09-11-20-1
2,2016-09-11-20-1
2,2016-09-11-20-1
4,2016-09-11-20-2
4,2016-09-11-20-2
3,2016-09-11-20-2
3,2016-09-11-20-2
3,2016-09-11-20-2
0,2016-09-11-20-2
0,2016-09-11-20-2
1,2016-09-11-20-2
0,2016-09-11-20-2
2,2016-09-11-20-2
0,2016-09-11-20-3
2,2016-09-11-20-3
1,2016-09-11-20-3
0,2016-09-11-20-3
1,2016-09-11-20-3
1,2016-09-11-20-3
2,2016-09-11-20-3
1,2016-09-11-20-3
3,2016-09-11-20-3
2,2016-09-11-20-3
6,2016-09-11-20-4
4,2016-09-11-20-4
5,2016-09-11-20-4
4,2016-09-11-20-4
3,2016-09-11-20-4
3,2016-09-11-20-4
4,2016-09-11-20-4
4,2016-09-11-20-4
3,2016-09-11-20-4
3,2016-09-11-20-4
4,2016-09-11-20-5
3,2016-09-11-20-5
2,2016-09-11-20-5
5,2016-09-11-20-5
7,2016-09-11-20-5
5,2016-09-11-20-5
7,2016-09-11-20-5
5,2016-09-11-20-5
6,2016-09-11-20-5
4,2016-09-11-20-5
3,2016-09-11-21-0
2,2016-09-11-21-0
2,2016-09-11-21-0
3,2016-09-11-21-0
2,2016-09-11-21-0
4,2016-09-11-21-0
5,2016-09-11-21-0
4,2016-09-11-21-0
3,2016-09-11-21-0
3,2016-09-11-21-0
4,2016-09-11-21-1
3,2016-09-11-21-1
3,2016-09-11-21-1
4,2016-09-11-21-1
3,2016-09-11-21-1
3,2016-09-11-21-1
3,2016-09-11-21-1
7,2016-09-11-21-1
3,2016-09-11-21-1
4,2016-09-11-21-1
3,2016-09-11-21-2
3,2016-09-11-21-2
3,2016-09-11-21-2
2,2016-09-11-21-2
5,2016-09-11-21-2
1,2016-09-11-21-2
3,2016-09-11-21-2
4,2016-09-11-21-2
5,2016-09-11-21-2
2,2016-09-11-21-2
1,2016-09-11-21-3
2,2016-09-11-21-3
4,2016-09-11-21-3
3,2016-09-11-21-3
2,2016-09-11-21-3
4,2016-09-11-21-3
2,2016-09-11-21-3
2,2016-09-11-21-3
0,2016-09-11-21-3
4,2016-09-11-21-3
4,2016-09-11-21-4
4,2016-09-11-21-4
3,2016-09-11-21-4
5,2016-09-11-21-4
4,2016-09-11-21-4
2,2016-09-11-21-4
1,2016-09-11-21-4
1,2016-09-11-21-4
4,2016-09-11-21-4
3,2016-09-11-21-4
4,2016-09-11-21-5
6,2016-09-11-21-5
2,2016-09-11-21-5
3,2016-09-11-21-5
2,2016-09-11-21-5
1,2016-09-11-21-5
2,2016-09-11-21-5
1,2016-09-11-21-5
0,2016-09-11-21-5
1,2016-09-11-21-5
0,2016-09-11-22-0
0,2016-09-11-22-0
1,2016-09-11-22-0
3,2016-09-11-22-0
4,2016-09-11-22-0
3,2016-09-11-22-0
4,2016-09-11-22-0
2,2016-09-11-22-0
2,2016-09-11-22-0
2,2016-09-11-22-0
2,2016-09-11-22-1
3,2016-09-11-22-1
3,2016-09-11-22-1
2,2016-09-11-22-1
1,2016-09-11-22-1
1,2016-09-11-22-1
3,2016-09-11-22-1
2,2016-09-11-22-1
2,2016-09-11-22-1
2,2016-09-11-22-1
2,2016-09-11-22-2
1,2016-09-11-22-2
1,2016-09-11-22-2
3,2016-09-11-22-2
3,2016-09-11-22-2
2,2016-09-11-22-2
2,2016-09-11-22-2
2,2016-09-11-22-2
1,2016-09-11-22-2
1,2016-09-11-22-2
1,2016-09-11-22-3
1,2016-09-11-22-3
1,2016-09-11-22-3
1,2016-09-11-22-3
1,2016-09-11-22-3
1,2016-09-11-22-3
2,2016-09-11-22-3
2,2016-09-11-22-3
3,2016-09-11-22-3
3,2016-09-11-22-3
2,2016-09-11-22-4
2,2016-09-11-22-4
1,2016-09-11-22-4
1,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-4
2,2016-09-11-22-5
1,2016-09-11-22-5
2,2016-09-11-22-5
3,2016-09-11-22-5
1,2016-09-11-22-5
1,2016-09-11-22-5
0,2016-09-11-22-5
3,2016-09-11-22-5
2,2016-09-11-22-5
2,2016-09-11-22-5
3,2016-09-11-23-0
3,2016-09-11-23-0
3,2016-09-11-23-0
2,2016-09-11-23-0
2,2016-09-11-23-0
2,2016-09-11-23-0
3,2016-09-11-23-0
1,2016-09-11-23-0
2,2016-09-11-23-0
1,2016-09-11-23-0
1,2016-09-11-23-1
1,2016-09-11-23-1
0,2016-09-11-23-1
0,2016-09-11-23-1
1,2016-09-11-23-1
1,2016-09-11-23-1
0,2016-09-11-23-1
0,2016-09-11-23-1
1,2016-09-11-23-1
0,2016-09-11-23-1
0,2016-09-11-23-2
0,2016-09-11-23-2
1,2016-09-11-23-2
1,2016-09-11-23-2
2,2016-09-11-23-2
0,2016-09-11-23-2
0,2016-09-11-23-2
0,2016-09-11-23-2
0,2016-09-11-23-2
0,2016-09-11-23-2
0,2016-09-11-23-3
0,2016-09-11-23-3
0,2016-09-11-23-3
1,2016-09-11-23-3
0,2016-09-11-23-3
0,2016-09-11-23-3
0,2016-09-11-23-3
0,2016-09-11-23-3
1,2016-09-11-23-3
0,2016-09-11-23-3
2,2016-09-11-23-4
0,2016-09-11-23-4
1,2016-09-11-23-4
0,2016-09-11-23-4
0,2016-09-11-23-4
0,2016-09-11-23-4
0,2016-09-11-23-4
1,2016-09-11-23-4
0,2016-09-11-23-4
0,2016-09-11-23-4
0,2016-09-11-23-5
1,2016-09-11-23-5
0,2016-09-11-23-5
0,2016-09-11-23-5
0,2016-09-11-23-5
0,2016-09-11-23-5
1,2016-09-11-23-5
1,2016-09-11-23-5
0,2016-09-11-23-5
0,2016-09-11-23-5
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-0
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-1
0,2016-09-12-00-2
0,2016-09-12-00-2
1,2016-09-12-00-2
0,2016-09-12-00-2
1,2016-09-12-00-2
0,2016-09-12-00-2
0,2016-09-12-00-2
0,2016-09-12-00-2
0,2016-09-12-00-2
0,2016-09-12-00-2
0,2016-09-12-00-3
1,2016-09-12-00-3
0,2016-09-12-00-3
0,2016-09-12-00-3
0,2016-09-12-00-3
0,2016-09-12-00-3
0,2016-09-12-00-3
1,2016-09-12-00-3
1,2016-09-12-00-3
1,2016-09-12-00-3
1,2016-09-12-00-4
1,2016-09-12-00-4
1,2016-09-12-00-4
0,2016-09-12-00-4
0,2016-09-12-00-4
0,2016-09-12-00-4
1,2016-09-12-00-4
0,2016-09-12-00-4
0,2016-09-12-00-4
1,2016-09-12-00-4
1,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
1,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-00-5
0,2016-09-12-01-0
1,2016-09-12-01-0
0,2016-09-12-01-0
1,2016-09-12-01-0
0,2016-09-12-01-0
0,2016-09-12-01-0
1,2016-09-12-01-0
1,2016-09-12-01-0
1,2016-09-12-01-0
1,2016-09-12-01-0
1,2016-09-12-01-1
1,2016-09-12-01-1
1,2016-09-12-01-1
1,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-1
0,2016-09-12-01-2
0,2016-09-12-01-2
0,2016-09-12-01-2
1,2016-09-12-01-2
2,2016-09-12-01-2
0,2016-09-12-01-2
0,2016-09-12-01-2
0,2016-09-12-01-2
0,2016-09-12-01-2
0,2016-09-12-01-2
1,2016-09-12-01-3
1,2016-09-12-01-3
1,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-3
0,2016-09-12-01-4
1,2016-09-12-01-4
0,2016-09-12-01-4
0,2016-09-12-01-4
1,2016-09-12-01-4
0,2016-09-12-01-4
1,2016-09-12-01-4
0,2016-09-12-01-4
0,2016-09-12-01-4
0,2016-09-12-01-4
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-01-5
0,2016-09-12-02-0
1,2016-09-12-02-0
1,2016-09-12-02-0
1,2016-09-12-02-0
2,2016-09-12-02-0
2,2016-09-12-02-0
1,2016-09-12-02-0
1,2016-09-12-02-0
0,2016-09-12-02-0
0,2016-09-12-02-0
0,2016-09-12-02-1
2,2016-09-12-02-1
2,2016-09-12-02-1
3,2016-09-12-02-1
3,2016-09-12-02-1
2,2016-09-12-02-1
2,2016-09-12-02-1
2,2016-09-12-02-1
1,2016-09-12-02-1
2,2016-09-12-02-1
2,2016-09-12-02-2
2,2016-09-12-02-2
2,2016-09-12-02-2
2,2016-09-12-02-2
1,2016-09-12-02-2
1,2016-09-12-02-2
0,2016-09-12-02-2
0,2016-09-12-02-2
0,2016-09-12-02-2
0,2016-09-12-02-2
0,2016-09-12-02-3
1,2016-09-12-02-3
1,2016-09-12-02-3
0,2016-09-12-02-3
0,2016-09-12-02-3
1,2016-09-12-02-3
1,2016-09-12-02-3
0,2016-09-12-02-3
0,2016-09-12-02-3
0,2016-09-12-02-3
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
0,2016-09-12-02-4
1,2016-09-12-02-5
0,2016-09-12-02-5
0,2016-09-12-02-5
0,2016-09-12-02-5
1,2016-09-12-02-5
1,2016-09-12-02-5
1,2016-09-12-02-5
0,2016-09-12-02-5
0,2016-09-12-02-5
0,2016-09-12-02-5
0,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-0
1,2016-09-12-03-0
1,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-0
0,2016-09-12-03-1
0,2016-09-12-03-1
1,2016-09-12-03-1
1,2016-09-12-03-1
1,2016-09-12-03-1
2,2016-09-12-03-1
2,2016-09-12-03-1
3,2016-09-12-03-1
2,2016-09-12-03-1
3,2016-09-12-03-1
2,2016-09-12-03-2
2,2016-09-12-03-2
3,2016-09-12-03-2
3,2016-09-12-03-2
1,2016-09-12-03-2
1,2016-09-12-03-2
1,2016-09-12-03-2
1,2016-09-12-03-2
0,2016-09-12-03-2
0,2016-09-12-03-2
1,2016-09-12-03-3
2,2016-09-12-03-3
1,2016-09-12-03-3
0,2016-09-12-03-3
1,2016-09-12-03-3
0,2016-09-12-03-3
1,2016-09-12-03-3
0,2016-09-12-03-3
1,2016-09-12-03-3
0,2016-09-12-03-3
0,2016-09-12-03-4
0,2016-09-12-03-4
2,2016-09-12-03-4
1,2016-09-12-03-4
1,2016-09-12-03-4
1,2016-09-12-03-4
2,2016-09-12-03-4
1,2016-09-12-03-4
1,2016-09-12-03-4
1,2016-09-12-03-4
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
1,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-03-5
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
0,2016-09-12-04-0
1,2016-09-12-04-1
1,2016-09-12-04-1
1,2016-09-12-04-1
2,2016-09-12-04-1
2,2016-09-12-04-1
2,2016-09-12-04-1
1,2016-09-12-04-1
1,2016-09-12-04-1
2,2016-09-12-04-1
1,2016-09-12-04-1
1,2016-09-12-04-2
1,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-2
2,2016-09-12-04-3
2,2016-09-12-04-3
1,2016-09-12-04-3
2,2016-09-12-04-3
2,2016-09-12-04-3
1,2016-09-12-04-3
0,2016-09-12-04-3
0,2016-09-12-04-3
0,2016-09-12-04-3
1,2016-09-12-04-3
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-4
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-04-5
0,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
3,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
0,2016-09-12-05-0
1,2016-09-12-05-1
2,2016-09-12-05-1
1,2016-09-12-05-1
1,2016-09-12-05-1
1,2016-09-12-05-1
1,2016-09-12-05-1
1,2016-09-12-05-1
1,2016-09-12-05-1
0,2016-09-12-05-1
0,2016-09-12-05-1
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
0,2016-09-12-05-2
1,2016-09-12-05-2
0,2016-09-12-05-3
1,2016-09-12-05-3
2,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-3
0,2016-09-12-05-4
0,2016-09-12-05-4
0,2016-09-12-05-4
0,2016-09-12-05-4
0,2016-09-12-05-4
0,2016-09-12-05-4
1,2016-09-12-05-4
1,2016-09-12-05-4
3,2016-09-12-05-4
1,2016-09-12-05-4
1,2016-09-12-05-5
2,2016-09-12-05-5
2,2016-09-12-05-5
1,2016-09-12-05-5
1,2016-09-12-05-5
1,2016-09-12-05-5
1,2016-09-12-05-5
0,2016-09-12-05-5
2,2016-09-12-05-5
1,2016-09-12-05-5
1,2016-09-12-06-0
1,2016-09-12-06-0
1,2016-09-12-06-0
1,2016-09-12-06-0
1,2016-09-12-06-0
2,2016-09-12-06-0
5,2016-09-12-06-0
2,2016-09-12-06-0
1,2016-09-12-06-0
3,2016-09-12-06-0
2,2016-09-12-06-1
1,2016-09-12-06-1
1,2016-09-12-06-1
2,2016-09-12-06-1
1,2016-09-12-06-1
1,2016-09-12-06-1
0,2016-09-12-06-1
0,2016-09-12-06-1
0,2016-09-12-06-1
1,2016-09-12-06-1
0,2016-09-12-06-2
0,2016-09-12-06-2
0,2016-09-12-06-2
0,2016-09-12-06-2
0,2016-09-12-06-2
0,2016-09-12-06-2
0,2016-09-12-06-2
1,2016-09-12-06-2
1,2016-09-12-06-2
1,2016-09-12-06-2
1,2016-09-12-06-3
0,2016-09-12-06-3
0,2016-09-12-06-3
0,2016-09-12-06-3
0,2016-09-12-06-3
0,2016-09-12-06-3
2,2016-09-12-06-3
2,2016-09-12-06-3
1,2016-09-12-06-3
1,2016-09-12-06-3
2,2016-09-12-06-4
3,2016-09-12-06-4
2,2016-09-12-06-4
1,2016-09-12-06-4
0,2016-09-12-06-4
0,2016-09-12-06-4
